ZaporednaStevilkaKD;MesecStoritve;UraStoritve;DanVTednu;PUStoritveKD;Povratnik;OpisKD;PoglavjeKD;GospodarskiKriminal;OrganiziranKriminal;MladoletniskaKriminaliteta;Poskus;KriminalisticnaOznacba1;KriminalisticnaOznacba2;KriminalisticnaOznacba3;UporabljenoSredstvo1;UporabljenoSredstvo2;UporabljenoSredstvo3;UporabljenoSredstvo4;UpravnaEnotaStoritve;OpisKraja;LetoZakljucnegaDokumenta;VrstaZakljucnegaDokumenta;ZaporednaStevilkaOsebeVKD;VrstaOsebe;StarostniRazred;Spol;Drzavljanstvo;Poskodba;VplivAlkohola;VplivMamil;OrganiziranaZdruzba;Skoda
041011;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041011001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041012;02.2017;23:00-23:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041012001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041013;02.2017;23:00-23:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041013001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041015;02.2017;23:00-23:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041015001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041016;02.2017;23:00-23:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041016001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041017;02.2017;23:00-23:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041017001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041018;02.2017;23:00-23:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041018001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041019;02.2017;23:00-23:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041019001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041022;02.2017;23:00-23:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041022001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;1.000 - 10.000 EUR
041023;02.2017;23:00-23:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041023001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041024;02.2017;23:00-23:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041024001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041027;02.2017;23:00-23:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041027001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041028;02.2017;23:00-23:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041028001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041029;02.2017;23:00-23:59;TOREK;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041029001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041031;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041031001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041033;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041033001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;1.000 - 10.000 EUR
041035;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041035001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;1.000 - 10.000 EUR
041037;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041037001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041039;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041039001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041040;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041040001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;1.000 - 10.000 EUR
041042;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041042001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;1.000 - 10.000 EUR
041043;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041043001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041044;07.2018;23:00-23:59;NEDELJA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041044001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;1.000 - 10.000 EUR
041045;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041045001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041047;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041047001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041049;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041049001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041050;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041050001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
041052;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041052001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;1.000 - 10.000 EUR
041054;04.2017;23:00-23:59;SREDA;PU MURSKA SOBOTA;DA;KZ12/196*/2// - KRŠITEV TEMELJNIH PRAVIC DELAVCEV;KD ZOPER DELOVNO RAZMERJE IN SOCIALNO VARSTVO;GOSPODARSKA; ; ;NE;IZGUBA PRAVICE IZ NEPLAÈANIH PRISPEVKOV - O;;;199-NI PREDMETA;;;;GORNJA RADGONA;PROSTOR ZA INDUSTRIJSKO, KMETIJSKO ALI OBRTNO PROIZVODNJO IN STORITVE;2018;OVADBA;041054001;ŽRTEV;PRAVNA OSEBA;PRAVNA OSEBA;SLOVENSKO;;NN;NN;NE;100 - 1.000 EUR
